"match","subject_m","goal_m","date_m","go_out_m","subject_f","goal_f","date_f","go_out_f"
0,"Arts+Humanities","fun","2/month","2/week","Arts+Humanities","meet ppl","almost never","1/week"
0,"Sciences","meet ppl","almost never","> 2/week","Arts+Humanities","meet ppl","almost never","1/week"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","meet ppl","almost never","1/week"
0,"Econ","fun","1/week","> 2/week","Arts+Humanities","meet ppl","almost never","1/week"
0,"Arts+Humanities","other","almost never","1/week","Arts+Humanities","meet ppl","almost never","1/week"
0,"Sciences","date","several/yr","several/yr","Arts+Humanities","meet ppl","almost never","1/week"
0,"Arts+Humanities","fun","2/month","2/week","Sciences","fun","several/yr","2/week"
0,"Arts+Humanities","other","almost never","1/week","Sciences","fun","several/yr","2/week"
0,"Sciences","fun","almost never","2/month","Sciences","fun","several/yr","2/week"
0,"Sciences","date","several/yr","several/yr","Sciences","fun","several/yr","2/week"
0,"Sciences","meet ppl","almost never","> 2/week","Sciences","fun","several/yr","2/week"
0,"Econ","fun","1/week","> 2/week","Sciences","fun","several/yr","2/week"
1,"Arts+Humanities","fun","2/month","2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Sciences","fun","almost never","2/month","Econ","meet ppl","several/yr","> 2/week"
0,"Sciences","date","several/yr","several/yr","Econ","meet ppl","several/yr","> 2/week"
0,"Sciences","meet ppl","almost never","> 2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Econ","fun","1/week","> 2/week","Econ","meet ppl","several/yr","> 2/week"
0,"Arts+Humanities","other","almost never","1/week","Econ","meet ppl","several/yr","> 2/week"
0,"Arts+Humanities","fun","2/month","2/week","Arts+Humanities","other","almost never","1/week"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","other","almost never","1/week"
0,"Sciences","date","several/yr","several/yr","Arts+Humanities","other","almost never","1/week"
0,"Sciences","meet ppl","almost never","> 2/week","Arts+Humanities","other","almost never","1/week"
0,"Econ","fun","1/week","> 2/week","Arts+Humanities","other","almost never","1/week"
0,"Arts+Humanities","other","almost never","1/week","Arts+Humanities","other","almost never","1/week"
0,"Sciences","fun","almost never","2/month","Econ","fun","2/month","> 2/week"
1,"Sciences","date","several/yr","several/yr","Econ","fun","2/month","> 2/week"
0,"Sciences","meet ppl","almost never","> 2/week","Econ","fun","2/month","> 2/week"
1,"Econ","fun","1/week","> 2/week","Econ","fun","2/month","> 2/week"
0,"Arts+Humanities","fun","2/month","2/week","Econ","fun","2/month","> 2/week"
0,"Arts+Humanities","other","almost never","1/week","Econ","fun","2/month","> 2/week"
0,"Sciences","meet ppl","almost never","> 2/week","Econ","fun","1/month","1/week"
0,"Arts+Humanities","fun","2/month","2/week","Econ","fun","1/month","1/week"
0,"Sciences","fun","almost never","2/month","Econ","fun","1/month","1/week"
0,"Econ","fun","1/week","> 2/week","Econ","fun","1/month","1/week"
0,"Sciences","date","several/yr","several/yr","Econ","fun","1/month","1/week"
0,"Arts+Humanities","other","almost never","1/week","Econ","fun","1/month","1/week"
0,"Arts+Humanities","fun","1/month","1/week","Econ","other","2/week","> 2/week"
1,"Econ","date","2/week","> 2/week","Econ","other","2/week","> 2/week"
1,"Econ","meet ppl","several/yr","> 2/week","Econ","other","2/week","> 2/week"
0,"Econ","date","2/week","1/week","Econ","other","2/week","> 2/week"
1,"Sciences","meet ppl","2/month","2/week","Econ","other","2/week","> 2/week"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Econ","other","2/week","> 2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Econ","other","2/week","> 2/week"
0,"Sciences","date","several/yr","2/week","Econ","other","2/week","> 2/week"
0,"Arts+Humanities","date","1/week","1/week","Econ","other","2/week","> 2/week"
1,"Arts+Humanities","meet ppl","2/week","> 2/week","Econ","other","2/week","> 2/week"
1,"Arts+Humanities","meet ppl","several/yr","1/week","Econ","other","2/week","> 2/week"
1,"Arts+Humanities","meet ppl","1/week","2/week","Econ","other","2/week","> 2/week"
1,"Econ","meet ppl","2/month","> 2/week","Econ","other","2/week","> 2/week"
0,"Arts+Humanities","fun","several/yr","1/month","Econ","other","2/week","> 2/week"
0,"Econ","date","2/week","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Arts+Humanities","fun","several/yr","1/week"
1,"Sciences","meet ppl","2/month","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Arts+Humanities","fun","several/yr","1/week"
0,"Arts+Humanities","fun","several/yr","1/month","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Arts+Humanities","fun","1/month","1/week","Arts+Humanities","fun","several/yr","1/week"
1,"Econ","meet ppl","several/yr","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","date","2/week","1/week","Arts+Humanities","fun","several/yr","1/week"
0,"Arts+Humanities","other","1/week","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","several/yr","1/week"
1,"Arts+Humanities","date","1/week","1/week","Arts+Humanities","fun","several/yr","1/week"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","date","2/week","1/week","Arts+Humanities","meet ppl","1/week","> 2/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Arts+Humanities","meet ppl","1/week","> 2/week"
0,"Arts+Humanities","fun","1/month","1/week","Arts+Humanities","meet ppl","1/week","> 2/week"
0,"Econ","meet ppl","several/yr","> 2/week","Arts+Humanities","meet ppl","1/week","> 2/week"
1,"Arts+Humanities","meet ppl","several/yr","2/week","Arts+Humanities","meet ppl","1/week","> 2/week"
1,"Arts+Humanities","fun","several/yr","1/month","Arts+Humanities","meet ppl","1/week","> 2/week"
0,"Arts+Humanities","date","1/week","1/week","Arts+Humanities","meet ppl","1/week","> 2/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Arts+Humanities","meet ppl","1/week","> 2/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Arts+Humanities","meet ppl","1/week","> 2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Arts+Humanities","meet ppl","1/week","> 2/week"
1,"Econ","date","2/week","> 2/week","Arts+Humanities","meet ppl","1/week","> 2/week"
1,"Sciences","meet ppl","2/month","2/week","Arts+Humanities","meet ppl","1/week","> 2/week"
1,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","1/week","> 2/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","meet ppl","1/week","> 2/week"
0,"Arts+Humanities","fun","1/month","1/week","Sciences","fun","2/month","2/week"
1,"Arts+Humanities","meet ppl","2/week","> 2/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Sciences","fun","2/month","2/week"
0,"Sciences","date","several/yr","2/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","date","1/week","1/week","Sciences","fun","2/month","2/week"
1,"Econ","date","2/week","> 2/week","Sciences","fun","2/month","2/week"
1,"Econ","meet ppl","several/yr","> 2/week","Sciences","fun","2/month","2/week"
1,"Econ","date","2/week","1/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Sciences","fun","2/month","2/week"
1,"Econ","meet ppl","2/month","> 2/week","Sciences","fun","2/month","2/week"
0,"Sciences","meet ppl","2/month","2/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","fun","several/yr","1/month","Sciences","fun","2/month","2/week"
0,"Econ","date","2/week","1/week","Sciences","meet ppl","1/month","1/week"
0,"Sciences","date","several/yr","2/week","Sciences","meet ppl","1/month","1/week"
0,"Arts+Humanities","fun","1/month","1/week","Sciences","meet ppl","1/month","1/week"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Sciences","meet ppl","1/month","1/week"
0,"Arts+Humanities","fun","several/yr","1/month","Sciences","meet ppl","1/month","1/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Sciences","meet ppl","1/month","1/week"
0,"Arts+Humanities","date","1/week","1/week","Sciences","meet ppl","1/month","1/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Sciences","meet ppl","1/month","1/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Sciences","meet ppl","1/month","1/week"
0,"Arts+Humanities","other","1/week","> 2/week","Sciences","meet ppl","1/month","1/week"
1,"Econ","date","2/week","> 2/week","Sciences","meet ppl","1/month","1/week"
0,"Econ","meet ppl","several/yr","> 2/week","Sciences","meet ppl","1/month","1/week"
0,"Sciences","meet ppl","2/month","2/week","Sciences","meet ppl","1/month","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","1/month","1/week"
0,"Arts+Humanities","fun","1/month","1/week","Sciences","meet ppl","2/month","2/week"
0,"Arts+Humanities","fun","several/yr","1/month","Sciences","meet ppl","2/month","2/week"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Sciences","meet ppl","2/month","2/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Sciences","meet ppl","2/month","2/week"
0,"Arts+Humanities","date","1/week","1/week","Sciences","meet ppl","2/month","2/week"
0,"Econ","date","2/week","> 2/week","Sciences","meet ppl","2/month","2/week"
1,"Econ","meet ppl","several/yr","> 2/week","Sciences","meet ppl","2/month","2/week"
0,"Sciences","date","several/yr","2/week","Sciences","meet ppl","2/month","2/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Sciences","meet ppl","2/month","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","2/month","2/week"
1,"Sciences","meet ppl","2/month","2/week","Sciences","meet ppl","2/month","2/week"
0,"Econ","date","2/week","1/week","Sciences","meet ppl","2/month","2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Sciences","meet ppl","2/month","2/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Sciences","meet ppl","2/month","2/week"
0,"Arts+Humanities","date","1/week","1/week","Sciences","meet ppl","several/yr","2/month"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Sciences","meet ppl","several/yr","2/month"
0,"Sciences","meet ppl","2/month","2/week","Sciences","meet ppl","several/yr","2/month"
0,"Sciences","date","several/yr","2/week","Sciences","meet ppl","several/yr","2/month"
0,"Arts+Humanities","meet ppl","1/week","2/week","Sciences","meet ppl","several/yr","2/month"
0,"Arts+Humanities","fun","1/month","1/week","Sciences","meet ppl","several/yr","2/month"
0,"Arts+Humanities","fun","several/yr","1/month","Sciences","meet ppl","several/yr","2/month"
0,"Econ","date","2/week","1/week","Sciences","meet ppl","several/yr","2/month"
0,"Arts+Humanities","other","1/week","> 2/week","Sciences","meet ppl","several/yr","2/month"
0,"Econ","date","2/week","> 2/week","Sciences","meet ppl","several/yr","2/month"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Sciences","meet ppl","several/yr","2/month"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Sciences","meet ppl","several/yr","2/month"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","several/yr","2/month"
0,"Econ","meet ppl","several/yr","> 2/week","Sciences","meet ppl","several/yr","2/month"
1,"Sciences","date","several/yr","2/week","Sciences","fun","several/yr","1/month"
0,"Arts+Humanities","fun","several/yr","1/month","Sciences","fun","several/yr","1/month"
0,"Econ","date","2/week","1/week","Sciences","fun","several/yr","1/month"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Sciences","fun","several/yr","1/month"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Sciences","fun","several/yr","1/month"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Sciences","fun","several/yr","1/month"
1,"Arts+Humanities","date","1/week","1/week","Sciences","fun","several/yr","1/month"
0,"Arts+Humanities","fun","1/month","1/week","Sciences","fun","several/yr","1/month"
0,"Econ","meet ppl","several/yr","> 2/week","Sciences","fun","several/yr","1/month"
0,"Arts+Humanities","meet ppl","1/week","2/week","Sciences","fun","several/yr","1/month"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","fun","several/yr","1/month"
1,"Sciences","meet ppl","2/month","2/week","Sciences","fun","several/yr","1/month"
0,"Arts+Humanities","other","1/week","> 2/week","Sciences","fun","several/yr","1/month"
1,"Econ","date","2/week","> 2/week","Sciences","fun","several/yr","1/month"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Arts+Humanities","fun","several/yr","2/week"
1,"Sciences","meet ppl","2/month","2/week","Arts+Humanities","fun","several/yr","2/week"
0,"Arts+Humanities","date","1/week","1/week","Arts+Humanities","fun","several/yr","2/week"
0,"Arts+Humanities","fun","1/month","1/week","Arts+Humanities","fun","several/yr","2/week"
0,"Arts+Humanities","fun","several/yr","1/month","Arts+Humanities","fun","several/yr","2/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","several/yr","2/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Arts+Humanities","fun","several/yr","2/week"
0,"Econ","meet ppl","several/yr","> 2/week","Arts+Humanities","fun","several/yr","2/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Arts+Humanities","fun","several/yr","2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Arts+Humanities","fun","several/yr","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","several/yr","2/week"
1,"Econ","date","2/week","> 2/week","Arts+Humanities","fun","several/yr","2/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Arts+Humanities","fun","several/yr","2/week"
0,"Econ","date","2/week","1/week","Arts+Humanities","fun","several/yr","2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","1/month","2/week"
1,"Arts+Humanities","meet ppl","several/yr","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","fun","several/yr","1/month","Arts+Humanities","fun","1/month","2/week"
0,"Econ","date","2/week","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","date","1/week","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","fun","1/month","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","meet ppl","several/yr","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Sciences","meet ppl","2/month","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Arts+Humanities","fun","1/month","2/week"
0,"Econ","date","2/week","> 2/week","Arts+Humanities","fun","1/month","2/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","fun","1/month","1/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","fun","several/yr","1/month","Sciences","fun","2/month","2/week"
0,"Sciences","date","several/yr","2/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Sciences","fun","2/month","2/week"
0,"Econ","meet ppl","several/yr","> 2/week","Sciences","fun","2/month","2/week"
0,"Sciences","meet ppl","2/month","2/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Sciences","fun","2/month","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","date","1/week","1/week","Sciences","fun","2/month","2/week"
0,"Econ","date","2/week","> 2/week","Sciences","fun","2/month","2/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Sciences","fun","2/month","2/week"
0,"Econ","date","2/week","1/week","Sciences","fun","2/month","2/week"
1,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Econ","meet ppl","several/yr","> 2/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Arts+Humanities","fun","several/yr","1/month","Arts+Humanities","fun","2/month","> 2/week"
0,"Econ","date","2/week","1/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Arts+Humanities","date","1/week","1/week","Arts+Humanities","fun","2/month","> 2/week"
1,"Econ","date","2/week","> 2/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Sciences","meet ppl","2/month","2/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Arts+Humanities","fun","1/month","1/week","Arts+Humanities","fun","2/month","> 2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Arts+Humanities","fun","2/month","1/week"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Arts+Humanities","fun","2/month","1/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Arts+Humanities","fun","2/month","1/week"
0,"Sciences","date","several/yr","2/week","Arts+Humanities","fun","2/month","1/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Arts+Humanities","fun","2/month","1/week"
0,"Econ","meet ppl","several/yr","> 2/week","Arts+Humanities","fun","2/month","1/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Arts+Humanities","fun","2/month","1/week"
0,"Arts+Humanities","fun","several/yr","1/month","Arts+Humanities","fun","2/month","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","2/month","1/week"
0,"Sciences","meet ppl","2/month","2/week","Arts+Humanities","fun","2/month","1/week"
0,"Econ","date","2/week","1/week","Arts+Humanities","fun","2/month","1/week"
0,"Arts+Humanities","date","1/week","1/week","Arts+Humanities","fun","2/month","1/week"
0,"Arts+Humanities","fun","1/month","1/week","Arts+Humanities","fun","2/month","1/week"
0,"Econ","date","2/week","> 2/week","Arts+Humanities","fun","2/month","1/week"
0,"Arts+Humanities","meet ppl","several/yr","1/week","Sciences","fun","2/month","> 2/week"
0,"Arts+Humanities","fun","1/month","1/week","Sciences","fun","2/month","> 2/week"
0,"Arts+Humanities","fun","several/yr","1/month","Sciences","fun","2/month","> 2/week"
1,"Econ","date","2/week","1/week","Sciences","fun","2/month","> 2/week"
1,"Econ","date","2/week","> 2/week","Sciences","fun","2/month","> 2/week"
0,"Arts+Humanities","meet ppl","1/week","2/week","Sciences","fun","2/month","> 2/week"
0,"Econ","meet ppl","several/yr","> 2/week","Sciences","fun","2/month","> 2/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","fun","2/month","> 2/week"
0,"Arts+Humanities","other","1/week","> 2/week","Sciences","fun","2/month","> 2/week"
1,"Sciences","meet ppl","2/month","2/week","Sciences","fun","2/month","> 2/week"
0,"Arts+Humanities","meet ppl","several/yr","2/week","Sciences","fun","2/month","> 2/week"
0,"Arts+Humanities","date","1/week","1/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","date","several/yr","2/week","Sciences","fun","2/month","> 2/week"
0,"Arts+Humanities","meet ppl","2/week","> 2/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","fun","1/week","2/week","Sciences","fun","1/month","2/week"
1,"Arts+Humanities","date","2/month","> 2/week","Sciences","fun","1/month","2/week"
0,"Sciences","fun","several/yr","1/month","Sciences","fun","1/month","2/week"
0,"Sciences","fun","almost never","2/week","Sciences","fun","1/month","2/week"
0,"Sciences","fun","almost never","1/week","Sciences","fun","1/month","2/week"
0,"Sciences","date","1/month","> 2/week","Sciences","fun","1/month","2/week"
0,"Sciences","meet ppl","1/month","2/week","Sciences","fun","1/month","2/week"
0,"Sciences","fun","1/week","2/week","Sciences","fun","almost never","> 2/week"
0,"Sciences","fun","several/yr","1/month","Sciences","fun","almost never","> 2/week"
0,"Sciences","meet ppl","1/month","2/week","Sciences","fun","almost never","> 2/week"
0,"Sciences","fun","almost never","1/week","Sciences","fun","almost never","> 2/week"
0,"Arts+Humanities","date","2/month","> 2/week","Sciences","fun","almost never","> 2/week"
0,"Sciences","date","1/month","> 2/week","Sciences","fun","almost never","> 2/week"
0,"Sciences","fun","almost never","2/week","Sciences","fun","almost never","> 2/week"
0,"Sciences","fun","1/week","2/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","fun","several/yr","1/month","Sciences","fun","2/month","> 2/week"
0,"Sciences","meet ppl","1/month","2/week","Sciences","fun","2/month","> 2/week"
0,"Arts+Humanities","date","2/month","> 2/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","fun","almost never","2/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","fun","almost never","1/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","date","1/month","> 2/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","fun","1/week","2/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","fun","several/yr","1/month","Sciences","fun","2/month","> 2/week"
1,"Sciences","meet ppl","1/month","2/week","Sciences","fun","2/month","> 2/week"
0,"Arts+Humanities","date","2/month","> 2/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","fun","almost never","2/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","fun","almost never","1/week","Sciences","fun","2/month","> 2/week"
1,"Sciences","date","1/month","> 2/week","Sciences","fun","2/month","> 2/week"
0,"Sciences","meet ppl","1/month","2/week","Sciences","fun","1/month","1/week"
0,"Sciences","fun","1/week","2/week","Sciences","fun","1/month","1/week"
0,"Arts+Humanities","date","2/month","> 2/week","Sciences","fun","1/month","1/week"
0,"Sciences","fun","several/yr","1/month","Sciences","fun","1/month","1/week"
0,"Sciences","fun","almost never","2/week","Sciences","fun","1/month","1/week"
1,"Sciences","fun","almost never","1/week","Sciences","fun","1/month","1/week"
0,"Sciences","date","1/month","> 2/week","Sciences","fun","1/month","1/week"
0,"Sciences","fun","almost never","2/week","Sciences","fun","2/month","1/week"
0,"Sciences","fun","1/week","2/week","Sciences","fun","2/month","1/week"
0,"Sciences","fun","several/yr","1/month","Sciences","fun","2/month","1/week"
1,"Sciences","meet ppl","1/month","2/week","Sciences","fun","2/month","1/week"
0,"Sciences","fun","almost never","1/week","Sciences","fun","2/month","1/week"
0,"Arts+Humanities","date","2/month","> 2/week","Sciences","fun","2/month","1/week"
0,"Sciences","date","1/month","> 2/week","Sciences","fun","2/month","1/week"
0,"Sciences","meet ppl","almost never","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Law","fun","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
1,"Sciences","fun","2/month","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","meet ppl","several/yr","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","almost never","1/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","date","almost never","1/week","Arts+Humanities","meet ppl","2/month","2/week"
1,"Sciences","fun","1/month","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
1,"Sciences","fun","1/month","1/week","Arts+Humanities","meet ppl","2/month","2/week"
1,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
1,"Econ","fun","several/yr","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","date","1/month","several/yr","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","fun","several/yr","1/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","1/month","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","2/week","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","meet ppl","1/week","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","1/month","> 2/week","Econ","meet ppl","almost never","2/week"
1,"Sciences","fun","2/month","2/week","Econ","meet ppl","almost never","2/week"
0,"Sciences","date","almost never","1/week","Econ","meet ppl","almost never","2/week"
1,"Sciences","fun","almost never","2/month","Econ","meet ppl","almost never","2/week"
0,"Econ","fun","several/yr","> 2/week","Econ","meet ppl","almost never","2/week"
0,"Law","fun","2/month","> 2/week","Econ","meet ppl","almost never","2/week"
0,"Sciences","fun","almost never","2/week","Econ","meet ppl","almost never","2/week"
0,"Econ","meet ppl","1/week","> 2/week","Econ","meet ppl","almost never","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Econ","meet ppl","almost never","2/week"
0,"Sciences","meet ppl","1/month","1/week","Econ","meet ppl","almost never","2/week"
0,"Sciences","fun","almost never","1/week","Econ","meet ppl","almost never","2/week"
0,"Sciences","fun","almost never","2/week","Econ","meet ppl","almost never","2/week"
1,"Econ","fun","almost never","> 2/week","Econ","meet ppl","almost never","2/week"
0,"Sciences","meet ppl","almost never","2/week","Econ","meet ppl","almost never","2/week"
1,"Econ","meet ppl","2/month","> 2/week","Econ","meet ppl","almost never","2/week"
0,"Econ","fun","several/yr","1/week","Econ","meet ppl","almost never","2/week"
1,"Sciences","meet ppl","several/yr","2/week","Econ","meet ppl","almost never","2/week"
0,"Sciences","date","1/month","several/yr","Econ","meet ppl","almost never","2/week"
0,"Sciences","fun","2/week","2/week","Econ","meet ppl","almost never","2/week"
0,"Sciences","fun","1/month","1/week","Econ","meet ppl","almost never","2/week"
1,"Sciences","fun","1/month","2/week","Econ","meet ppl","almost never","2/week"
1,"Sciences","meet ppl","1/month","1/week","Sciences","meet ppl","almost never","1/week"
1,"Econ","fun","several/yr","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Law","fun","2/month","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","fun","2/month","2/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","fun","almost never","2/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","fun","almost never","2/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","date","almost never","1/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","fun","1/month","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","fun","several/yr","1/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","meet ppl","almost never","2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Econ","meet ppl","1/week","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","fun","almost never","1/week","Sciences","meet ppl","almost never","1/week"
